2	14.332
1	0,6
1	0.4475
1	170 mg/L
3	46
1	14.2 ppm
1	21.142
1	0.0174
8	0.39
1	9.1
1	3.33
1	170 ppm
1	0.59 micromoles per L
34	7.53922057763734
27	1.27501524474749
1	270 mg/L
20	31.404179832585
1	1 mg/l
1	0.549058
1	0.198915 uM
1	0.98 mg/L
1	2.74 micro molar
1	10.1mg/kg
2	0.01 uM
1	4.29
1	0,48
4	0.5 micro molar
29	43.4059537668385
7	0.22
3	130
1	0.001 mg/L
1	40.04794124
8	0.43 micro molar
1	3.12059106461538 uM
1	22.3
5	14
40	2.90481734020733
2	17.684
4	0.27
1	0,179806362
1	2.33 micro molar
18	6
1	1.9mg/kg
2	2.98
1	13.66667
2	1.33
6	0.3 microMolePerLiter
1	0.52 mg/L
1	180 mg/L
2	0.81
25	17.7393425356173
1	4.84
1	2.72
1	59.81489786
3	0.65
44	0.233937579688453
6	0.29 micro molar
1	3.666667
3	45.7 mg/L
2	0.6489
3	0,64
1	1.437258
1	0.2773
1	6.21
1	19.25
2	3.58
68	0.044625533566162
1	3.7626
1	0.68 micro molar
1	1.11 micromoles per L
1	0.3226 uM
1	221
1	2.100206162
15	0.06
25	27.7454404346139
1	1166.02
2	17.034
2	0.19 micro molar
15	18.3650424081157
28	0.110870890847608
2	0.212956375248442
16	0.03 mg/l
1	0.1151 uM
2	0.215833333
1	0.791
2	1.2
2	0.750921090113057
2	0.41 mg/L
1	89 µg/L
1	0,36
1	4.38
1	2.61
2	0.53 mg/l
3	2.28
12	0.51 micro molar
1	0.856714499892911 uM
1	0.009
1	2.20 mg/L
36	0.155219247186651
1	1,64
1	0.438554026100457 umol/kg
2	11.05
59	2.84938189478352
2	0.593 µM
1	0.73
13	15
1	989-1249 microg/L
1	4.83 micromoles per L
2	0.59 mg/l
1	131.3284
8	0.52
1	0.560884
2	0.49 mg/L
1	0.347
14	0.29
2	0.09 mg/l
1	0.10034745
1	0.309
2	3198
4	Below the deteciton limit (2 microM)
2	2501
1	16.52
5	9
1	47.69765861
1	1.79 micro molar
8	1.1
2	1752.18
1	0.53 micromoles per L
4	0.84 micro molar
2	0.95 micro molar
1	6.169118264
1	0.59463215
1	6.371
1	0.08785 uM
1	4,29
1	2,29
3	25.967
1	43.088
1	47.5
1	0.92
1	0.361
24	39.4146016963246
22	16.686069072565
1	1.22
2	130 mg/L
1	1.27
1	0.116275 uM
1	0,197
1	0.2 mM
13	0.7
1	0.4609 uM
2	2976
2	0.9715
2	0.06mg/l
120	0.83153168135706
1	21.6
2	0.02 mg/L
1	0.567 uM
2	1.28295892367263
2	0.047
1	1.28
2	0.79 micro molar
1	0.339521781289396 umol/kg
1	16
2	450 mg/L
4	0.3 mg/l
1	436
1	0.88 micro molar
2	13
1	0.0126
1	1.93
1	0.81 micro molar
1	0.36 micromoles per L
1	1.315 mg/L
1	1.14 micromoles per L
1	1.29
1	23.08
2	0.146666667
1	18.4
1	0.114125 uM
46	13.0221187427241
1	0.00269333333333333 uM
3	3.99
1	0.091784563 mg/L
20	25.2231276678308
1	3940.39
1	5.543 mg/L
3	27.958
2	0.75
26	10.754476412218
12	2.6
2	652
1	0.142955 uM
2	494
3	82
5	0.37
1	2697.96
1	0.58 micro molar
3	14.365
1	6.2455
2	1.34
2	47.6
4	0.026
2	1.01
1	15.961
2	0.834216197966021
1	0.46 mg/L
3	5.1
1	1.264197917
6	172.9 microMolePerLiter
2	0.4515
2	0.350428213730417
1	5.16 micro molar
1	15.339
6	0.39 micro molar
1	1.65
1	1.21367887484829 uM
1	29.35 micro molar
27	3.3
1	0.493
1	0.3297
2	-0.107
46	9.49609180109762
1	26.7953
1	1.01685192376638 umol/kg
9	0.26
1	4.22
1	0.928107374883987 uM
1	0.1048 uM
22	4
276	Missing: Not Provided
1	0.3002
2	14,76
2	220 mg/L
2	0.48 micro molar
3	0.7 micro molar
1	1.67
2	0.003
5	0.2 mg/l
2	0.49 micro molar
2	0.5447 uM
1	0.3147 uM
1	1.68765
1	2.87
1	0.067
2	4403
1	0.528814815
1	0.085
2	2.12436461397164
1	0.35 mg/L
8	1.8
1	0.1496 uM
6	0.094 g/L
1	50.58846075
1	0.042
1	10.0053
1	0.1686 uM
3	0.204
4	6.02 mg/kg
1	5.812
2	0.625121941897127
3	11 µg/L
1	0.2487
1	21 µg/L
3	180
41	0.016630633627141
2	0.743 µM
4	0.215
3	0.53 micro molar
2	3.73
1	12.61
1	5.10
8	9.5
2	36
1	9.693
41	0.044348356339043
1	7.1475
2	0,34
4	0,22
20	3.1
1	520 mg/L
1	0.44 µM
43	0.665225345085648
1	0.0057
1	2.168243293
2	0.66551244002895
49	17.2570541604302
4	56
5	0.17 uM
2	0.61 uM
1	0.956
33	44.8472753478574
1	0.928
1	0.44 mg/L
1	2.1 micromoles per L
47	2.827207716614
1	0.52µg/L
2	2.70069675417771
1	24 µg/L
1	8.45
3	39.358
1	20.1 mM
2	0.348151701837036
21	36.2547813071678
1	13 µg/L
1	19.602
4	0.61 micro molar
2	1.95528809784039
2	1.43552167426522
98	0.011087089084761
8	5.7
24	0.4
1	123
34	4.10222296136149
1	1.833333
3	800
2	0.282083333
24	9.76678308110206
1	0.163
1	0.604069231
1	1.94 micromoles per L
1	0.0124346
3	3.92
2	2.16
2	13.0
4	10.1
2	1.27475
2	122.5
2	120 mg/L
1	0,068
1	2448.086
2	0.24 uM
3	11.1 micromole per liter
2	101
1	0.1711 uM
10	0.19
1	2 uM
108	0.3 g/L
22	5.48810909695659
1	14,99
6	0.02 micro molar
1	0.3771 uM
1	2.85
1	1.14
1	-0.08
13	3.8
1	0.0345634
3	0,08
3	99
2	7.1 mM
6	6.5
2	4.508
60	30.5277454404346
2	0.176 µM
1	0.0815871
2	0.2975
4	3.37 uM
1	0.035
1	8.2
1	16.397
1	1.87
2	26.295
3	13.875
1	0.0198833333333333 uM
2	2.50
2	2468
1	23.1
1	264
1	0.007
1	0.3176
1	0.28 mg/L
1	0.50085 uM
1	414.2721
1	0.16 micromoles per L
2	110
1	6.453138232
1	0.79 mg/L
34	27.5514163756306
1	0.1243 uM
26	37.6406674427629
1	0.49 µM
9	0.25 micro molar
1	22.8
1	6,9
6	1.21
3	0.1mg/kg
1	0.053
1	1.95
1	4.53
1	12.503
4	0.06 uM
3	0.49
1	1,09
7	0.45 micro molar
2	0.031
1	1.408
5	6.8
1	670 mg/L
3	11.803
20	7.76096235933256
2	48
1	7.6
1	23
1	6.90
24	0.0
3	0.59
2	3.9913
1	1,16
6	2.2
1	540 mg/L
1	0.333815 uM
2	167.4
1	0.64 micro molar
1	2.683 mg/L
1	0.2087
1	0.0896413297748302 umol/kg
2	15.193
2	0.87 micro molar
1	0,95
2	13.202
2	0.42 uM
1	32.5 ppm
1	0.319
2	0,10
1	23.6119
17	0.31
1	0,59
2	0.2095097
1	430 mg/L
3	63 ppm
3	-
6	0.22 mg/l
2	0.31 uM
1	46.31427765
1	29.73342352
2	1.18293767674205
2	0.843267368287533
1	9.501
1	1.52
2	434
1	1.54 mg/L
1	2.29
3	0.207
24	3
34	18.1855424358335
1	8.65 mg/L
4	4.2
1	1.58
1	0.399615 uM
760	missing
33	37.2249016020844
10	0.64
1	2.09
4	0.008
2	4.268
1	42.6mg/kg
135	0.498919008814236
38	2.69970619213925
2	0.014
5	1.6
1	2.894655929
2	22.268
8	0.99
1	0.098
1	&lt;0.1
2	0.9 mM
31	23.7818060868119
36	10
2	0.682
2	NaN
1	1.222
1	221.07
1	1.15
3	8
3	0.05
1	0.19533 uM
11	0.25
1	0.233975 uM
1	203
43	7.20660790509452
1	12.48
1	1.70
2	81.6
3	5.761
187	NOT APPLICABLE
1	34.46778858
1	370 ppm
1	1.55
2	1.03477260934025
1	0.484 mg/L
1	-0.0097
2	0.44 uM
1	0.35 micro molar
1	0.282299098611578 umol/kg
3	250 mg/L
1	0.94
3	88
2	272
1	47.8mg/kg
1	0.664
27	4.3
4	0.18 micro molar
1	0.036
2	0.15 mg/l
1	0,4
1	0.497
1	0.69 micro molar
1	7099.48
2	96.4
1	0.0373295
1	0.97
10	3.7
2	17.366
1	2.4269
2	623
1	0.139
9	4.7
1	-0.053
1	19.5
1	1.124267
1	76 uM
1	0,63
1	33
1	0.043
1	0.13853 uM
4	0.35
1	3.003
2	3.89
1	2.366
1	33.0
1	160 mg/L
2	871
1	0.311
4	0.1 micro molar
1	0.54 mg/L
2	1,06
3	0.4 micro molar
1	2.11 micromoles per L
1	8.5 mg
1	6.3467
1	1.13 mg/L
1	29.4302
10	9.9
6	0.67 microMolePerLiter
1	-0.166
1	7.17
4	4.32 mg/kg
1	220.8438
1	0.785321624901835 uM
1	0.0566580907521046 umol/kg
9	11
4	0.15 uM
5	0.54 micro molar
1	0,016
1	8.1829
4	5.22 uM
3	5.922
1	2.9003
1	9.57
4	2 micromolar
1	0.013
1	124.86
1	0.388197817 mg/L
2	0.43
1	0.070305342 mg/L
1	0,58
344	not applicable
2	17.695
3	34.66 mM
1	12.385
3	11.104
58	0.166306336271412
3	11.259
1	0.91 micro molar
22	8.14901047729918
1	3.449766
1	33.76910074
71	15.0230057098509
1	0.53 uM
1	0.3238
1	2.009912759
2	0.977246608290844
1	20.83
1	0.69
2	27.9
1	0,03
1	490 mg/L
3	0.67
1	0.057
1	3.06
20	2.5
3	31.335
2	0.009 uM
30	20.5665502522313
5	0.17 g/L
2	0.25 mg/l
57	0.809357503187538
1	2,6
1	1.42
1	0.19192 uM
4	0.68
25	38.361938023172
36	28.6601252841067
5	0.15 micro molar
2	0.232916667
1	4,82
8	98
1	16.83333
1	1.51 micro molar
1	2.297
3	5.22 mg/kg
2	0.549576313455996
1	0.86 micro molar
1	1.62531389301391 umol/kg
3	0.006
6	6.3
1	0.047 microM
1	5.01
1	13.2
79	0.021453517379012
1	18 µg/L
2	200 mg/L
2	18.069
1	0.67 mg/L
3	32
4	0.13 mg/l
2	8.0
1	7.7 mg/L
1	0.03 mg/L
1	2.66
1	17.018
1	0.533
1	5.7 mM
1	0.044
21	14.413215810189
1	21.8850977
4	0.14
2	375
1	8.629
50	11.0427407284218
1	15.5 ppm
4	330 mg/L
1	43.7
1	0.27 mg/L
42	8.09357503187538
1	0.424
1	0.79
2	16.089
1	0.178 uM
31	0.931315483119907
2	1.09
1	19.947
1	450 ppm
1	0.114802083333333 uM
1	0.713928749910759 uM
1	0.178 nM
7	0.05 mg/L
1	1.34042835
1	0.005
2	223.9737
3	6.77
3	10.3
1	0.88 mg/L
2	0.1309029
1	0,32
2	0.545340278
61	4.76190476190476
4	6 µg/L
34	0.3
1	2.69
8	0.42
3	8.493
2	0.16 mg/l
2	0.62 micro molar
103	0.060978989966184
2	0.5495
1	21.7
2	9.4
1	83.2 µM
2	0.08 mg/L
1	17.24322014
5	0.45
2	3.094
1	1778
2	126
1	24.231
2	7.387 µM
2	0.17 mg/l
156	0.388048117966628
2	0.364
2	0.206666667
5	0.019
118	0
1	19.3
5	1.4
1	2.11
1	4.5353
2	0.144 µM
24	0.5
10	0.44 micro molar
4	0.011
1	0.26 micro molar
2	71.6
1	0.2479
2	1921
2	2.01825794402417
4	0.1 mM
1	9.121
3	4.862
1	0.66 micro molar
2	0.65 uM
1	322.96
1	0.398937427 mg/L
1	3.37
1	1.27 micromoles per L
43	5.8262653140418
1	0.3089
1	0.72 micro molar
3	0.13 mg/L
1	0.189
3	660
88	92 mM
3	24.664
1	13.574
4	0.018
47	43.2396474305671
67	8.75880037696103
142	0.27717722711902
1	0.23 mg/L
2	590 mg/L
1	7.169
1	13,69
1	8.7 mg/L
1	0.13824552015397 umol/kg
1	6.51 mg/L
4	0.07 micro molar
4	0.225
1	0.2727
17	0.6
1	380 mg/L
5	50
1	0.308665403076923 uM
2	1.57055698911011
13	36.5873939797106
1	37mg/kg
2	0.57 micro molar
3	1.5
51	0.404124397139531
1	2.84
1	340 mg/L
1	0.613507813
1	0,53
1	11.4
1	8.59249404068962
1	0.146445 uM
1	1.64
22	0.04 mg/l
1	0.230065 uM
1	0.475933333
57	20.0121957979932
2	3.09
1	0.265654367094944 umol/kg
1	0.824
4	6.7
1	450
1	3.27
1	0.15213 uM
2	10.6
1	0,009
2	0,16
1	2.19
10	4.6
1	100.2 mM
19	44.3483563390432
3	6.14
4	0.11 mg/l
6	157.75 microMolePerLiter
3	0.012
2	0.267
2	0.75 micro molar
25	5
1	0.41
55	6.99040966794168
1	2.73
4	44
3	75.9 mg/L
2	0.74 micro molar
2	1.466
1	43.9
1	2.12
1	23.3mg/kg
1	0.16 mg/L
15	0.01
2	876
1	0.289787474556151 umol/kg
2	49
2	0.832739028863431
1	4.46
1	1.8088
4	N/A
1	3485.75
1	0.275979720196335 umol/kg
2	0.736432260031035
1	4.73
1	3.05
34	47.785353955319
1	0.255
1	24.80201325
3	100 mg/L
1	25.3838
1	0.43 mg/L
2	0.263 nM
9	3.2
1	4.969292661
1	0.13 nM
1	4225.874
2	0.300188505485186
2	476
2	1.35 uM
26	24.6687732135928
1	1.57 mg/L
47	1.19186207661179
2	0,94
43	50 mg/L
1	770.4557
1	3.26
1	25.2853
1	6.6151
1	0.04 mM
2	430
1	140 mg/L
3	0,02
3	360
8	0.42 micro molar
2	1.13
1	343
1	0.568
1	0.437
1	1.94
1	0.322
2	2.65 mg/l
1	-0.013
1	1.412927083
2	0.58 mg/l
1	0.53 mg/L
1	56.0
122	2.49459504407118
7	0.195
1	59.8 mM
1	0.3097
1	7.408
1	0.003 uM
2	0.84 µM
4	0.36 uM
1	15.12 umol/l
1	0.13388 uM
2	0.0273 µM
1	0 mg/l
63	28.4938189478352
3	21.696
6	6.1
7	4.4
2	1.04919114387054
1	5.4 g/L
2	2301
2	3.172
2	0.25 mg/L
2	0.6686
1	6.224691809
1	0.13036 uM
2	70
2	0.44
10	0.07
1	4.6 g/L
3	7.698
1	18.6
2	3.31558552307816
2	11.5
3	4.1174
3	11.537
1	0.457615 uM
3	960
6	0.17 microMolePerLiter
1	0.3 mg/L
16	7
3	0.015 nM
1	3.09µg/L
1	0.642535874919683 uM
1	0.48 mg/L
1	33 µg/L
1	0.323049599553169 umol/kg
1	26.746
3	0.725
1	2.933
3	13.26
4	0.275
2	1.78
1	0.534
1	4.003
1	0,68
2	0.76
1	1.91 micromoles per L
1	3.53
1	5.43 micromoles per L
1	24.09 mg/kg
2	2.65 mg/L
3	5.952
3	7.833
1	13.69
1	150 mg/L
2	0.57 mg/l
1	2.5143592
34	3.04340595376684
11	0.08
2	461
1	1.18 micro molar
2	0,41
2	0.217916667
54	0.221741781695216
2	64
1	1.13 micro molar
205	0.332612672542824
17	8.86967126780864
3	8.4
1	0.254
1	3.59
16	4.54570652475193
2	76.6
1	53.51965945
3	15.489
2	380 æM
1	0.2384
1	23.647
7	2
1	11.0 mM
4	4.33 mg/kg
1	4.8918
5	5.2
1	0.2606
2	0.397918485206008
2	0.02
1	0.162529627107981 umol/kg
3	63.4 mg/L
4	12
2	13.928
6	0.36
1	30.6mg/kg
21	31.1547203281778
7	0.38
1	1.25
1	4.32
3	23.133
52	1.66306336271412
1	5.02
6	24.8
2	2.80017485293613
1	0.376831520901337 umol/kg
1	287
1	0.265533958174539 umol/kg
2	3450
2	16.2
2	0.63 micro molar
1	59.4
16	22.063307278674
1	2.7 g/L
1	0.92 micro molar
2	0.08 uM
1	10.36
1	8.25
26	17.1849880813792
1	0.72
1	0.321670058
54	11.818836964355
2	77
1	17.7053
11	2.9
1	4.388329697
10	53.2180276068518
1	2.34
1	0,52
1	0.517 mg/L
2	1.7 mg/l
1	3.46
1	9.0 mM
59	4.26852929763291
2	0.56175
1	4.33
2	9.952
1	23.2 ppm
1	0.38008
1	7.88
2	12 µg/L
1	25.5
5	3.5
3	260 mg/L
4	0,04
69	Missing:Not provided
1	7.23 mg/kg
1	0.6027797
2	0.248333333
1	4.14
2	1.0922762439386
1	2.7414
2	289 micromolar
2	0.38 mg/l
1	3.273
2	141
1	7.8
1	1.53
2	4.697
3	0.12 uM
2	0.629015071491909
3	15.031
18	0 uM
1	4.44197
1	0.49172 uM
3	0.32
26	0.03
1	14.7
1	560 mg/L
1	0,24
1	0.005mg/L
1	13.836
2	1.11
1	5.334
2	0.56 micro molar
1	1.640356002
1	0.0705227
1	1.16
1	2.643
1	0.156 mg/L
1	0,024
5	9.3
2	0.8 micro molar
121	0.443483563390432
2	1.24
1	6.19
1	6.786
38	4.49027107932812
42	28.27207716614
1	0.55 uM
1	1.97
1	0.176
1	22.75 mg/L
1	223
2	5.6 mM
2	3.6
3	1.34 g/L
49	36.4210876434392
79	233.60496701591
3	0.87
1	0.352185 uM
3	3.03
1	0.1756 uM
1	37.122
1	0.07 mg/L
2	3.23 uM
1	0.16643 uM
3	7.261
2	512
118	26.4981429125783
1	0.112719433846154 uM
1	5.21222916666667 uM
2	6.977
1	3.036617908
1	0.17 mg/L
2	17 µg/L
15	0.05 mg/l
1	0.05 micromoles per L
1	187
3	12.922
1	0.447
1	1.28507174983937 uM
1	0.24 µM
2	150
2	9.418
14	0.09
2	0.118
1	3.01
36	0.304894949830922
2	117
11	140.5 Â±88.0 uM
107	Missing: Not provided
2	2.53498070160762
2	0,28
2	1.52 micro molar
8	0.55
3	7.0
6	0.96 microMolePerLiter
2	0.06 µM
2	5.22
3	10.215
5	6.2
1	5.6 micromoles per L
2	8.477
1	0.729318311447222 umol/kg
1	6.64 mg/kg
1	3.08 mg/L
1	0.2326
31	1.35262486834082
1	5.33469613259668 uM
1	0,40
2	2344
2	235
1	3.415
1	0.2401
1	1.62 mg/L
1	2.1069
7	0.21
54	17.3235766949387
1	513
2	370 mg/L
1	4522.96
1	1.019857143
1	3.498292971
11	0mg/kg
3	0.16
6	0.07 uM
5	0.57
1	1.1 mM
1	5.24
1	0.808
2	1.49
2	0.78 micro molar
2	11.1 mM
1	249.1
2	0.765
1	0.3131 uM
1	1.47 micro molar
2	7.832 µM
1	0.7205562
3	0.3 micro molar
6	0 m
27	2.86046898386828
1	0.048
29	21.9524363878264
2	6.6
3	4.1
1	7.786
1	0.24 micro molar
1	0.2392
1	0.3726
2	0.14 mg/l
3	0.09 mg/L
1	0.1627 uM
6	8.6
1	1.19 mg/L
4	4.03 mg/kg
2	1.3
1	33.2
1	17.95 micro molar
1	16.6
1	1.33 micro molar
1	6.13 mg/kg
1	3 uM
1	2.89 mg/L
2	335
17	0.1
1	7.0537
1	0.1598
25	2.99351405288541
1	0.051
1	15 µg/L
1	1.42785749982152 uM
1	62.41991589
4	0.095
1	11.184
1	0,0187
4	0.14 micro molar
5	1.06
1	8.8
39	0.609789899661844
1	17.4
1	31.96 mg/kg
2	0.2925
2	222
56	7.15117245967071
1	0.4037
4	1.555
4	0.12 micro molar
36	30
1	37.2
1	2,5
1	2.96
1	0.142785749982152 uM
3	23.976
1	12,61
1	0.0732 uM
1	3.9381
3	6.9
2	14.52
1	0.98 micro molar
2	9.711
3	0.31 micro molar
1	-0.014
2	0,006
1	13.121
1	0,045
8	0.06 mg/L
1	0.09µg/L
1	360 mg/L
1	36.47
2	0.682224050931057
1	113
1	39.80676455
1	66.5
1	79
3	0.33 micro molar
1	7.055
1	2.0 ppm
12	0.11
1	1.83
5	less than 0.05 mg/L
1	0.21 uM
2	0.074
23	24.1144187593547
1	3.762 mg/L
1	0.167525 uM
1	1.92 micromoles per L
2	0.37 micro molar
1	0,38
1	0.62 mg/L
1	1,13
1	0.26945 uM
4	0.05 micro molar
1	12.0 mM
1	0.35695
4	0.34 micro molar
1	1.14 mg/L
1	37.4 ppm
1	214
2	1.62
2	99.1
1	1.68
2	2.02
1	3.135636187
2	706
1	2.110810003
3	10.526
2	1.93669463932156
1	-0.04
23	0.2
3	1.37
3	14.547
1	0.255133772307692 uM
1	0.97 micromoles per L
3	160
2	0.24 mg/l
1	12.681
3	27.872
13	45.6 Â±20.9 uM
1	3.48 mg/L
3	3.526
2	0.077
2	0.039
3	0.28 micro molar
3	41.6 mg/L
1	2.0703933747412 uM
2	3484
1	0.063
1	4.07
3	6.152
1	0.24875 uM
2	53
1	13.9 mM
1	0.105305 uM
34	430.733410942957
2	305
2	0.795138952398032
16	1.77393425356173
1	1.75
1	0.3138
3	13.417
1	0.361850672796009 umol/kg
1	7.597
4	0,05
1	11.152
1	0.127
105	not collected
44	28.8809800986751
54	0.055435445423804
1	1.01 micro molar
2	108.7
2	1020
1	4.63
104	152.72465214258
1	222.7218
1	6.18
1	4.82
2	19.112 µM
3	0.651
1	27.4803
2	0.031642744 mg/L
1	0,56
2	8.5
1	52.3
1	1.66
29	26.6090138034259
1	6.46
1	3.45
1	10.8 mM
1	5.77 mg/kg
2	8.0 mM
3	6.0
1	380 ppm
4	0.46
3	0.535
3	20.919
1	13,02904564
14	8.5 uM
1	0.94 micro molar
1	240 ppm
1	17.319338
1	610 mg/L
2	4541
9	ND
2	108.9
1	1.76 micro molar
2	80
1	0.107
16	1.55219247186651
1	0.497018987
25	26.7068573645989
1	107.718
2	9.8
2	0.534166667
1	5.5269
4	7.4
1	0.23 micro molar
1	0.5849
12	0.08 mg/l
27	26.9970619213925
4	35
1	9.2
2	3.43±0.65
1	11.796
1	3.086 mg/L
1	22 µg/L
1	219.17
5	0.47
1	9.7567
1	20.852
1	0.324730582938895 umol/kg
1	0.11 uM
6	0.84
5	0.245
2	284.7
1	0,74
2	12.166 µM
2	3709
2	7.0 mM
37	0.077609623593326
1	10.4819
3	0.037
1	9 µg/L
1	1.0165289
1	29.5
1	480 mg/L
2	0.727439193083573
1	4.57
1	0.1239
1	3.803319046
1	0,093
1	4,07
1	1.19
1	0.104769245439063 umol/kg
2	1.2780147362004
1	0.28
2	21
1	2.03 mg/L
1	0.352
1	0.33 mg/L
3	6.4
1	8.8 mM
1	0.187845 uM
1	1.402
1	0.2417
3	13.207
1	26.078
1	2.74 micromoles per L
1	35.18646667
3	0.2933 uM
1	35.0
1	2.46
1	7.2 mM
1	3,37
3	21.543
1	0.133
1	0.35384 uM
3	11.526
1	13.74
1	16.561
2	39
1	2.82
1	0.127025 uM
1	8.7
3	13.632
2	1.00047869790512
2	94
2	0.927
19	0 umol/kg
4	7.3
1	0.146736666666667 uM
24	0.022174178169522
1	0.16537 uM
1	5.44
3	0.77 micro molar
2	421
1	0.540825 uM
27	17.2838849160153
1	0.069231381 mg/L
6	0.32 microMolePerLiter
2	0.231666667
2	0.23 mg/l
1	580 mg/L
1	36.85242231
1	280 ppm
34	9.56261433560619
18	22.617661732912
1	20.251
2	23.139
27	3.73634902156439
1	0.034
1	0,13
1	0.366102564
1	0.0042
4	0.07 mg/l
2	0.4 mg/l
1	0.116 mg/L
3	2.987
2	5.5
2	1.9
6	0.83
2	0.794837175223057
1	332.80 ppm
77	1.05327346305228
2	0.7542 uM
2	5.678
1	0.52 micro molar
1	0.1126
1	0.451455 uM
34	2.06774211430789
17	0.13
2	0.11 mg/L
79	0.207882920339265
1	6.037818363
1	4.2709
1	0.295300185 mg/L
13	0.04
2	0,09
1	0.921
1	4.04
1	1.45 micro molar
1	0.2579
1	20.40 mg/kg
1	264.63
1	0.06 micro molar
59	0.276068518210544
2	2105
1	0.4 mM
2	2.12448923474032
1	2.10
1	6.546
5	0.33
1	0.417
1	7.0186
1	1.58 micro molar
1	&lt;6
2	52
1	2.633
1	0.393
17	3.9
1	0.95 mg/L
2	4.81
2	bdl
1	34.2mg/kg
1	0,17
2	2.65
3	4.41 mg/kg
3	0.13 micro molar
1	10.7217
1	300 mg/L
