subject_category	subject_label	predicate_id	object_id	object_label	match_type	creator_id	mapping_date	subject_id
env_local_scale	sand	skos:relatedMatch	ENVO:01000017	sand	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:40:11	env_local_scale_env_package_normalization.EnvPackage_sediment:sand
env_local_scale	abyssal plain	skos:relatedMatch	ENVO:00000244	abyssal plain	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:40:11	env_local_scale_env_package_normalization.EnvPackage_sediment:abyssal%20plain
env_local_scale	cave	skos:relatedMatch	ENVO:00000067	cave	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:40:11	env_local_scale_env_package_normalization.EnvPackage_sediment:cave
env_local_scale	microbial feature	skos:relatedMatch	ENVO:01000007	organic object formed through microbial activity	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:40:11	env_local_scale_env_package_normalization.EnvPackage_sediment:microbial%20feature
env_local_scale	microbial feature [ENVO:01000007]	skos:relatedMatch	ENVO:01000007	organic object formed through microbial activity	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:40:11	env_local_scale_env_package_normalization.EnvPackage_sediment:microbial%20feature%20%5BENVO%3A01000007%5D
env_local_scale	sea floor	skos:relatedMatch	ENVO:00000482	sea floor	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:40:11	env_local_scale_env_package_normalization.EnvPackage_sediment:sea%20floor
env_local_scale	surface sediment	skos:relatedMatch	ENVO:01001192	sediment surface	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:40:11	env_local_scale_env_package_normalization.EnvPackage_sediment:surface%20sediment
env_local_scale	large river biome	skos:relatedMatch	ENVO:00000887	large river biome	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:40:11	env_local_scale_env_package_normalization.EnvPackage_sediment:large%20river%20biome
env_local_scale	Greenland Ice Sheet	skos:relatedMatch	GAZ:00011748	Greenland Ice Sheet	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:40:11	env_local_scale_env_package_normalization.EnvPackage_sediment:Greenland%20Ice%20Sheet
env_local_scale	pond bed	skos:relatedMatch	ENVO:00000512	pond bed	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:40:11	env_local_scale_env_package_normalization.EnvPackage_sediment:pond%20bed
env_local_scale	Pockmark	skos:relatedMatch	ENVO:01000160	marine pockmark	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:40:11	env_local_scale_env_package_normalization.EnvPackage_sediment:Pockmark
env_local_scale	plant matter fall	skos:relatedMatch	ENVO:01000138	plant matter fall	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:40:11	env_local_scale_env_package_normalization.EnvPackage_sediment:plant%20matter%20fall
env_local_scale	ocean floor	skos:relatedMatch	ENVO:00000426	ocean floor	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:40:11	env_local_scale_env_package_normalization.EnvPackage_sediment:ocean%20floor
env_local_scale	coastal water body	skos:relatedMatch	ENVO:02000049	coastal water body	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:40:11	env_local_scale_env_package_normalization.EnvPackage_sediment:coastal%20water%20body
env_local_scale	siliceous ooze [ENVO:02000044]	skos:relatedMatch	ENVO:02000044	siliceous ooze	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:40:11	env_local_scale_env_package_normalization.EnvPackage_sediment:siliceous%20ooze%20%5BENVO%3A02000044%5D
env_local_scale	Mine drainage [ENVO:00001996]	skos:relatedMatch	ENVO:00001996	mine drainage	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:40:11	env_local_scale_env_package_normalization.EnvPackage_sediment:Mine%20drainage%20%5BENVO%3A00001996%5D
env_local_scale	Seep	skos:relatedMatch	ENVO:01000262	seep	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:40:11	env_local_scale_env_package_normalization.EnvPackage_sediment:Seep
env_local_scale	tributary	skos:relatedMatch	ENVO:00000495	tributary	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:40:11	env_local_scale_env_package_normalization.EnvPackage_sediment:tributary
env_local_scale	estuary	skos:relatedMatch	ENVO:00000045	estuary	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:40:11	env_local_scale_env_package_normalization.EnvPackage_sediment:estuary
env_local_scale	active sulphate-reducing enrichment culturing unit [ENVO:01001826]	skos:relatedMatch	ENVO:01001826	active sulphate-reducing enrichment culturing unit	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:40:11	env_local_scale_env_package_normalization.EnvPackage_sediment:active%20sulphate-reducing%20enrichment%20culturing%20unit%20%5BENVO%3A01001826%5D
env_local_scale	beach	skos:relatedMatch	ENVO:00000091	beach	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:40:11	env_local_scale_env_package_normalization.EnvPackage_sediment:beach
env_local_scale	shallow marine sediment [ENVO:03000034]	skos:relatedMatch	ENVO:03000034	shallow marine sediment	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:40:11	env_local_scale_env_package_normalization.EnvPackage_sediment:shallow%20marine%20sediment%20%5BENVO%3A03000034%5D
env_local_scale	temperate	skos:relatedMatch	ENVO:01000206	temperate	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:40:11	env_local_scale_env_package_normalization.EnvPackage_sediment:temperate
env_local_scale	intermittent pond	skos:relatedMatch	ENVO:00000504	container of an intermittent pond	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:40:11	env_local_scale_env_package_normalization.EnvPackage_sediment:intermittent%20pond
env_local_scale	marine mud [ENVO:00005795]	skos:relatedMatch	ENVO:00005795	marine mud	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:40:11	env_local_scale_env_package_normalization.EnvPackage_sediment:marine%20mud%20%5BENVO%3A00005795%5D
env_local_scale	marsh	skos:relatedMatch	ENVO:00000035	marsh	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:40:11	env_local_scale_env_package_normalization.EnvPackage_sediment:marsh
env_local_scale	marine reef	skos:relatedMatch	ENVO:01000143	marine reef	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:40:11	env_local_scale_env_package_normalization.EnvPackage_sediment:marine%20reef
env_local_scale	mud	skos:relatedMatch	ENVO:01000001	mud	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:40:11	env_local_scale_env_package_normalization.EnvPackage_sediment:mud
env_local_scale	Salt Marsh	skos:relatedMatch	ENVO:00000054	saline marsh	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:40:11	env_local_scale_env_package_normalization.EnvPackage_sediment:Salt%20Marsh
env_local_scale	aquifer	skos:relatedMatch	ENVO:00012408	aquifer	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:40:11	env_local_scale_env_package_normalization.EnvPackage_sediment:aquifer
env_local_scale	freshwater lake [ENVO:00000021]	skos:relatedMatch	ENVO:00000021	freshwater lake	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:40:11	env_local_scale_env_package_normalization.EnvPackage_sediment:freshwater%20lake%20%5BENVO%3A00000021%5D
env_local_scale	freshwater lake	skos:relatedMatch	ENVO:00000021	freshwater lake	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:40:11	env_local_scale_env_package_normalization.EnvPackage_sediment:freshwater%20lake
env_local_scale	oil seep [ENVO:00002063]	skos:relatedMatch	ENVO:00002063	oil seep	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:40:11	env_local_scale_env_package_normalization.EnvPackage_sediment:oil%20seep%20%5BENVO%3A00002063%5D
env_local_scale	polymetallic nodule [ENVO:01000112]	skos:relatedMatch	ENVO:01000112	polymetallic nodule	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:40:11	env_local_scale_env_package_normalization.EnvPackage_sediment:polymetallic%20nodule%20%5BENVO%3A01000112%5D
