subject_category	subject_label	predicate_id	object_id	object_label	match_type	creator_id	mapping_date	subject_id
env_local_scale	Root	skos:relatedMatch	PO:0009005	root	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:44:30	env_local_scale_env_package_normalization.EnvPackage_plant-associated:Root
env_local_scale	rice field	skos:relatedMatch	ENVO:00000296	rice field	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:44:30	env_local_scale_env_package_normalization.EnvPackage_plant-associated:rice%20field
env_local_scale	garden	skos:relatedMatch	ENVO:00000011	garden	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:44:30	env_local_scale_env_package_normalization.EnvPackage_plant-associated:garden
env_local_scale	coniferous forest	skos:relatedMatch	ENVO:01000433	needleleaf forest	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:44:30	env_local_scale_env_package_normalization.EnvPackage_plant-associated:coniferous%20forest
env_local_scale	prairie	skos:relatedMatch	ENVO:00000260	prairie	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:44:30	env_local_scale_env_package_normalization.EnvPackage_plant-associated:prairie
env_local_scale	field	skos:relatedMatch	ENVO:01000352	field	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:44:30	env_local_scale_env_package_normalization.EnvPackage_plant-associated:field
env_local_scale	stream	skos:relatedMatch	ENVO:00000023	stream	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:44:30	env_local_scale_env_package_normalization.EnvPackage_plant-associated:stream
env_local_scale	vineyard	skos:relatedMatch	ENVO:00000116	vineyard	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:44:30	env_local_scale_env_package_normalization.EnvPackage_plant-associated:vineyard
env_local_scale	Vineyard	skos:relatedMatch	ENVO:00000116	vineyard	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:44:30	env_local_scale_env_package_normalization.EnvPackage_plant-associated:Vineyard
env_local_scale	pool	skos:relatedMatch	ENVO:01000965	constructed swimming pool	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:44:30	env_local_scale_env_package_normalization.EnvPackage_plant-associated:pool
env_local_scale	rhizosphere	skos:relatedMatch	ENVO:00005801	rhizosphere	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:44:30	env_local_scale_env_package_normalization.EnvPackage_plant-associated:rhizosphere
env_local_scale	Rhizosphere	skos:relatedMatch	ENVO:00005801	rhizosphere	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:44:30	env_local_scale_env_package_normalization.EnvPackage_plant-associated:Rhizosphere
env_local_scale	research facility	skos:relatedMatch	ENVO:00000469	research facility	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:44:30	env_local_scale_env_package_normalization.EnvPackage_plant-associated:research%20facility
env_local_scale	bulk soil	skos:relatedMatch	ENVO:00005802	bulk soil	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:44:30	env_local_scale_env_package_normalization.EnvPackage_plant-associated:bulk%20soil
env_local_scale	cliff	skos:relatedMatch	ENVO:00000087	cliff	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:44:30	env_local_scale_env_package_normalization.EnvPackage_plant-associated:cliff
env_local_scale	wetland	skos:relatedMatch	ENVO:01001209	wetland ecosystem	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:44:30	env_local_scale_env_package_normalization.EnvPackage_plant-associated:wetland
env_local_scale	organic feature	skos:relatedMatch	ENVO:01000159	organic feature	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:44:30	env_local_scale_env_package_normalization.EnvPackage_plant-associated:organic%20feature
env_local_scale	greenhouse	skos:relatedMatch	AGRO:00000363	greenhouse	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:44:30	env_local_scale_env_package_normalization.EnvPackage_plant-associated:greenhouse
env_local_scale	glasshouse	skos:relatedMatch	AGRO:00000363	greenhouse	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:44:30	env_local_scale_env_package_normalization.EnvPackage_plant-associated:glasshouse
env_local_scale	Mountain	skos:relatedMatch	ENVO:00000081	mountain	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:44:30	env_local_scale_env_package_normalization.EnvPackage_plant-associated:Mountain
env_local_scale	Plantation	skos:relatedMatch	ENVO:00000117	plantation	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:44:30	env_local_scale_env_package_normalization.EnvPackage_plant-associated:Plantation
