subject_category	subject_label	predicate_id	object_id	object_label	match_type	creator_id	mapping_date	subject_id
env_local_scale	field soil	skos:relatedMatch	ENVO:00005755	field soil	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:30:45	env_local_scale_env_package_normalization.EnvPackage_soil:field%20soil
env_local_scale	forest soil	skos:relatedMatch	ENVO:00002261	forest soil	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:30:45	env_local_scale_env_package_normalization.EnvPackage_soil:forest%20soil
env_local_scale	Forest soil	skos:relatedMatch	ENVO:00002261	forest soil	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:30:45	env_local_scale_env_package_normalization.EnvPackage_soil:Forest%20soil
env_local_scale	tundra	skos:relatedMatch	ENVO:00000112	tundra	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:30:45	env_local_scale_env_package_normalization.EnvPackage_soil:tundra
env_local_scale	grassland soil	skos:relatedMatch	ENVO:00005750	grassland soil	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:30:45	env_local_scale_env_package_normalization.EnvPackage_soil:grassland%20soil
env_local_scale	Grassland soil	skos:relatedMatch	ENVO:00005750	grassland soil	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:30:45	env_local_scale_env_package_normalization.EnvPackage_soil:Grassland%20soil
env_local_scale	alluvial paddy field soil	skos:relatedMatch	ENVO:00005759	alluvial paddy field soil	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:30:45	env_local_scale_env_package_normalization.EnvPackage_soil:alluvial%20paddy%20field%20soil
env_local_scale	cultivated habitat	skos:relatedMatch	ENVO:00000113	cultivated habitat	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:30:45	env_local_scale_env_package_normalization.EnvPackage_soil:cultivated%20habitat
env_local_scale	field	skos:relatedMatch	ENVO:01000352	field	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:30:45	env_local_scale_env_package_normalization.EnvPackage_soil:field
env_local_scale	vineyard	skos:relatedMatch	ENVO:00000116	vineyard	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:30:45	env_local_scale_env_package_normalization.EnvPackage_soil:vineyard
env_local_scale	steppe soil	skos:relatedMatch	ENVO:00005777	steppe soil	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:30:45	env_local_scale_env_package_normalization.EnvPackage_soil:steppe%20soil
env_local_scale	ENVO:soil	skos:relatedMatch	ENVO:00001998	soil	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:30:45	env_local_scale_env_package_normalization.EnvPackage_soil:ENVO%3Asoil
env_local_scale	soil	skos:relatedMatch	ENVO:00001998	soil	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:30:45	env_local_scale_env_package_normalization.EnvPackage_soil:soil
env_local_scale	Soil	skos:relatedMatch	ENVO:00001998	soil	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:30:45	env_local_scale_env_package_normalization.EnvPackage_soil:Soil
env_local_scale	wetland	skos:relatedMatch	ENVO:01001209	wetland ecosystem	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:30:45	env_local_scale_env_package_normalization.EnvPackage_soil:wetland
env_local_scale	freshwater wetland	skos:relatedMatch	ENVO:00000243	freshwater wetland	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:30:45	env_local_scale_env_package_normalization.EnvPackage_soil:freshwater%20wetland
env_local_scale	agricultural feature	skos:relatedMatch	ENVO:00000077	agricultural feature	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:30:45	env_local_scale_env_package_normalization.EnvPackage_soil:agricultural%20feature
env_local_scale	agricultural soil	skos:relatedMatch	ENVO:00002259	agricultural soil	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:30:45	env_local_scale_env_package_normalization.EnvPackage_soil:agricultural%20soil
env_local_scale	Agricultural Soil	skos:relatedMatch	ENVO:00002259	agricultural soil	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:30:45	env_local_scale_env_package_normalization.EnvPackage_soil:Agricultural%20Soil
env_local_scale	grassland	skos:relatedMatch	ENVO:01001206	grassland ecosystem	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:30:45	env_local_scale_env_package_normalization.EnvPackage_soil:grassland
env_local_scale	Grassland	skos:relatedMatch	ENVO:01001206	grassland ecosystem	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:30:45	env_local_scale_env_package_normalization.EnvPackage_soil:Grassland
env_local_scale	research facility	skos:relatedMatch	ENVO:00000469	research facility	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:30:45	env_local_scale_env_package_normalization.EnvPackage_soil:research%20facility
env_local_scale	garden soil	skos:relatedMatch	ENVO:00002263	garden soil	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:30:45	env_local_scale_env_package_normalization.EnvPackage_soil:garden%20soil
env_local_scale	active layer	skos:relatedMatch	ENVO:01001610	active layer in a cryosphere	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:30:45	env_local_scale_env_package_normalization.EnvPackage_soil:active%20layer
env_local_scale	volcano	skos:relatedMatch	ENVO:00000247	volcano	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:30:45	env_local_scale_env_package_normalization.EnvPackage_soil:volcano
env_local_scale	fen	skos:relatedMatch	ENVO:00000232	fen	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:30:45	env_local_scale_env_package_normalization.EnvPackage_soil:fen
env_local_scale	sphagnum bog	skos:relatedMatch	ENVO:00002268	sphagnum bog	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:30:45	env_local_scale_env_package_normalization.EnvPackage_soil:sphagnum%20bog
env_local_scale	rhizosphere	skos:relatedMatch	ENVO:00005801	rhizosphere	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:30:45	env_local_scale_env_package_normalization.EnvPackage_soil:rhizosphere
env_local_scale	Rhizosphere	skos:relatedMatch	ENVO:00005801	rhizosphere	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:30:45	env_local_scale_env_package_normalization.EnvPackage_soil:Rhizosphere
env_local_scale	oil contaminated soil	skos:relatedMatch	ENVO:00002875	oil contaminated soil	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:30:45	env_local_scale_env_package_normalization.EnvPackage_soil:oil%20contaminated%20soil
env_local_scale	high tide zone	skos:relatedMatch	ENVO:00000318	high tide zone	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:30:45	env_local_scale_env_package_normalization.EnvPackage_soil:high%20tide%20zone
env_local_scale	dam	skos:relatedMatch	ENVO:00000074	dam	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:30:45	env_local_scale_env_package_normalization.EnvPackage_soil:dam
env_local_scale	snowpack	skos:relatedMatch	ENVO:03000116	snowpack	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:30:45	env_local_scale_env_package_normalization.EnvPackage_soil:snowpack
env_local_scale	Biological soil crust	skos:relatedMatch	ENVO:01000910	soil biocrust	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:30:45	env_local_scale_env_package_normalization.EnvPackage_soil:Biological%20soil%20crust
env_local_scale	sand	skos:relatedMatch	ENVO:01000017	sand	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:30:45	env_local_scale_env_package_normalization.EnvPackage_soil:sand
