subject_category	subject_label	predicate_id	object_id	object_label	match_type	creator_id	mapping_date	subject_id
env_broad_scale	marine bathyal zone biome	skos:relatedMatch	ENVO:01000026	marine bathyal zone biome	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:20:19	env_broad_scale_env_package_normalization.EnvPackage_sediment:marine%20bathyal%20zone%20biome
env_broad_scale	small river biome biome	skos:relatedMatch	ENVO:00000890	small river biome	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:20:19	env_broad_scale_env_package_normalization.EnvPackage_sediment:small%20river%20biome%20biome
env_broad_scale	freshwater lake biome	skos:relatedMatch	ENVO:01000252	freshwater lake biome	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:20:19	env_broad_scale_env_package_normalization.EnvPackage_sediment:freshwater%20lake%20biome
env_broad_scale	deep marine sediments	skos:relatedMatch	ENVO:00002113	deep marine sediment	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:20:19	env_broad_scale_env_package_normalization.EnvPackage_sediment:deep%20marine%20sediments
env_broad_scale	Marine sediment	skos:relatedMatch	ENVO:03000033	marine sediment	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:20:19	env_broad_scale_env_package_normalization.EnvPackage_sediment:Marine%20sediment
env_broad_scale	marine sediment	skos:relatedMatch	ENVO:03000033	marine sediment	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:20:19	env_broad_scale_env_package_normalization.EnvPackage_sediment:marine%20sediment
env_broad_scale	Marine Sediment	skos:relatedMatch	ENVO:03000033	marine sediment	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:20:19	env_broad_scale_env_package_normalization.EnvPackage_sediment:Marine%20Sediment
env_broad_scale	intertidal zone	skos:relatedMatch	ENVO:00000316	intertidal zone	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:20:19	env_broad_scale_env_package_normalization.EnvPackage_sediment:intertidal%20zone
env_broad_scale	Intertidal Zone	skos:relatedMatch	ENVO:00000316	intertidal zone	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:20:19	env_broad_scale_env_package_normalization.EnvPackage_sediment:Intertidal%20Zone
env_broad_scale	sand	skos:relatedMatch	ENVO:01000017	sand	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:20:19	env_broad_scale_env_package_normalization.EnvPackage_sediment:sand
env_broad_scale	forest biome	skos:relatedMatch	ENVO:01000174	forest biome	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:20:19	env_broad_scale_env_package_normalization.EnvPackage_sediment:forest%20biome
env_broad_scale	large river biome	skos:relatedMatch	ENVO:00000887	large river biome	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:20:19	env_broad_scale_env_package_normalization.EnvPackage_sediment:large%20river%20biome
env_broad_scale	marine neritic benthic zone biome [ENVO:01000025]	skos:relatedMatch	ENVO:01000025	marine neritic benthic zone biome	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:20:19	env_broad_scale_env_package_normalization.EnvPackage_sediment:marine%20neritic%20benthic%20zone%20biome%20%5BENVO%3A01000025%5D
env_broad_scale	archaea	skos:relatedMatch	NCBITaxon:2157	Archaea	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:20:19	env_broad_scale_env_package_normalization.EnvPackage_sediment:archaea
env_broad_scale	Archaea	skos:relatedMatch	NCBITaxon:2157	Archaea	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:20:19	env_broad_scale_env_package_normalization.EnvPackage_sediment:Archaea
env_broad_scale	temperate forest	skos:relatedMatch	ENVO:01001805	temperate forest	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:20:19	env_broad_scale_env_package_normalization.EnvPackage_sediment:temperate%20forest
env_broad_scale	xeric basin	skos:relatedMatch	ENVO:00000893	xeric basin biome	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:20:19	env_broad_scale_env_package_normalization.EnvPackage_sediment:xeric%20basin
env_broad_scale	freshwater	skos:relatedMatch	ENVO:00002011	fresh water	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:20:19	env_broad_scale_env_package_normalization.EnvPackage_sediment:freshwater
env_broad_scale	small river biome	skos:relatedMatch	ENVO:00000890	small river biome	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:20:19	env_broad_scale_env_package_normalization.EnvPackage_sediment:small%20river%20biome
env_broad_scale	Small river biome	skos:relatedMatch	ENVO:00000890	small river biome	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:20:19	env_broad_scale_env_package_normalization.EnvPackage_sediment:Small%20river%20biome
env_broad_scale	boreal forest	skos:relatedMatch	ENVO:01000250	subpolar coniferous forest biome	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:20:19	env_broad_scale_env_package_normalization.EnvPackage_sediment:boreal%20forest
env_broad_scale	marine abyssal zone biome [ENVO:01000027]|polar biome [ENVO_01000339]	skos:relatedMatch	ENVO:01000027	marine abyssal zone biome	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:20:19	env_broad_scale_env_package_normalization.EnvPackage_sediment:marine%20abyssal%20zone%20biome%20%5BENVO%3A01000027%5D%7Cpolar%20biome%20%5BENVO_01000339%5D
env_broad_scale	activated sludge	skos:relatedMatch	ENVO:00002046	activated sludge	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:20:19	env_broad_scale_env_package_normalization.EnvPackage_sediment:activated%20sludge
env_broad_scale	salt marsh	skos:relatedMatch	ENVO:00000054	saline marsh	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:20:19	env_broad_scale_env_package_normalization.EnvPackage_sediment:salt%20marsh
env_broad_scale	Salt Marsh	skos:relatedMatch	ENVO:00000054	saline marsh	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:20:19	env_broad_scale_env_package_normalization.EnvPackage_sediment:Salt%20Marsh
env_broad_scale	TCE contaminated Soil	skos:relatedMatch	ENVO:00002116	contaminated soil	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:20:19	env_broad_scale_env_package_normalization.EnvPackage_sediment:TCE%20contaminated%20Soil
env_broad_scale	grassland biome	skos:relatedMatch	ENVO:01000177	grassland biome	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:20:19	env_broad_scale_env_package_normalization.EnvPackage_sediment:grassland%20biome
env_broad_scale	marine pelagic feature [ENVO:01000044]	skos:relatedMatch	ENVO:01000044	marine pelagic feature	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:20:19	env_broad_scale_env_package_normalization.EnvPackage_sediment:marine%20pelagic%20feature%20%5BENVO%3A01000044%5D
env_broad_scale	Surface sediment	skos:relatedMatch	ENVO:01001192	sediment surface	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:20:19	env_broad_scale_env_package_normalization.EnvPackage_sediment:Surface%20sediment
env_broad_scale	Temperate woodland biome [ENVO:01000221]	skos:relatedMatch	ENVO:01000221	temperate woodland biome	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:20:19	env_broad_scale_env_package_normalization.EnvPackage_sediment:Temperate%20woodland%20biome%20%5BENVO%3A01000221%5D
