subject_category	subject_label	predicate_id	object_id	object_label	match_type	creator_id	mapping_date	subject_id
env_broad_scale	ENVO:cropland biome	skos:relatedMatch	ENVO:01000245	cropland biome	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:10:49	env_broad_scale_env_package_normalization.EnvPackage_soil:ENVO%3Acropland%20biome
env_broad_scale	cropland biome	skos:relatedMatch	ENVO:01000245	cropland biome	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:10:49	env_broad_scale_env_package_normalization.EnvPackage_soil:cropland%20biome
env_broad_scale	urban biome	skos:relatedMatch	ENVO:01000249	urban biome	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:10:49	env_broad_scale_env_package_normalization.EnvPackage_soil:urban%20biome
env_broad_scale	tundra biome	skos:relatedMatch	ENVO:01000180	tundra biome	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:10:49	env_broad_scale_env_package_normalization.EnvPackage_soil:tundra%20biome
env_broad_scale	terrestrial biome	skos:relatedMatch	ENVO:00000446	terrestrial biome	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:10:49	env_broad_scale_env_package_normalization.EnvPackage_soil:terrestrial%20biome
env_broad_scale	Terrestrial biome [ENVO:00000446]	skos:relatedMatch	ENVO:00000446	terrestrial biome	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:10:49	env_broad_scale_env_package_normalization.EnvPackage_soil:Terrestrial%20biome%20%5BENVO%3A00000446%5D
env_broad_scale	Terrestrial biome	skos:relatedMatch	ENVO:00000446	terrestrial biome	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:10:49	env_broad_scale_env_package_normalization.EnvPackage_soil:Terrestrial%20biome
env_broad_scale	tundra	skos:relatedMatch	ENVO:00000112	tundra	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:10:49	env_broad_scale_env_package_normalization.EnvPackage_soil:tundra
env_broad_scale	Tundra	skos:relatedMatch	ENVO:00000112	tundra	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:10:49	env_broad_scale_env_package_normalization.EnvPackage_soil:Tundra
env_broad_scale	temperate grassland biome	skos:relatedMatch	ENVO:01000193	temperate grassland biome	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:10:49	env_broad_scale_env_package_normalization.EnvPackage_soil:temperate%20grassland%20biome
env_broad_scale	soil	skos:relatedMatch	ENVO:00001998	soil	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:10:49	env_broad_scale_env_package_normalization.EnvPackage_soil:soil
env_broad_scale	Soil	skos:relatedMatch	ENVO:00001998	soil	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:10:49	env_broad_scale_env_package_normalization.EnvPackage_soil:Soil
env_broad_scale	forest biome	skos:relatedMatch	ENVO:01000174	forest biome	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:10:49	env_broad_scale_env_package_normalization.EnvPackage_soil:forest%20biome
env_broad_scale	montane grassland biome	skos:relatedMatch	ENVO:01000194	montane grassland biome	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:10:49	env_broad_scale_env_package_normalization.EnvPackage_soil:montane%20grassland%20biome
env_broad_scale	temperate forest	skos:relatedMatch	ENVO:01001805	temperate forest	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:10:49	env_broad_scale_env_package_normalization.EnvPackage_soil:temperate%20forest
env_broad_scale	temperate grassland	skos:relatedMatch	ENVO:01001811	temperate grassland	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:10:49	env_broad_scale_env_package_normalization.EnvPackage_soil:temperate%20grassland
env_broad_scale	freshwater biome	skos:relatedMatch	ENVO:00000873	freshwater biome	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:10:49	env_broad_scale_env_package_normalization.EnvPackage_soil:freshwater%20biome
env_broad_scale	Temperate broadleaf and mixed forests	skos:relatedMatch	ENVO:01000389	temperate mixed broadleaf forest	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:10:49	env_broad_scale_env_package_normalization.EnvPackage_soil:Temperate%20broadleaf%20and%20mixed%20forests
env_broad_scale	desert	skos:relatedMatch	ENVO:01001357	desert	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:10:49	env_broad_scale_env_package_normalization.EnvPackage_soil:desert
env_broad_scale	boreal forest	skos:relatedMatch	ENVO:01000250	subpolar coniferous forest biome	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:10:49	env_broad_scale_env_package_normalization.EnvPackage_soil:boreal%20forest
env_broad_scale	permafrost	skos:relatedMatch	ENVO:00000134	permafrost	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:10:49	env_broad_scale_env_package_normalization.EnvPackage_soil:permafrost
env_broad_scale	desert biome	skos:relatedMatch	ENVO:01000179	desert biome	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:10:49	env_broad_scale_env_package_normalization.EnvPackage_soil:desert%20biome
env_broad_scale	shrubland biome	skos:relatedMatch	ENVO:01000176	shrubland biome	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:10:49	env_broad_scale_env_package_normalization.EnvPackage_soil:shrubland%20biome
env_broad_scale	tropical shrubland biome	skos:relatedMatch	ENVO:01000214	tropical shrubland biome	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:10:49	env_broad_scale_env_package_normalization.EnvPackage_soil:tropical%20shrubland%20biome
