subject_category	subject_label	predicate_id	object_id	object_label	match_type	creator_id	mapping_date	subject_id
env_medium	soil	skos:relatedMatch	ENVO:00001998	soil	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-05T19:30:20	env_medium_env_package_normalization.EnvPackage_soil:soil
env_medium	Soil	skos:relatedMatch	ENVO:00001998	soil	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-05T19:30:20	env_medium_env_package_normalization.EnvPackage_soil:Soil
env_medium	ENVO:soil	skos:relatedMatch	ENVO:00001998	soil	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-05T19:30:20	env_medium_env_package_normalization.EnvPackage_soil:ENVO%3Asoil
env_medium	peat soil	skos:relatedMatch	ENVO:00005774	peat soil	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-05T19:30:20	env_medium_env_package_normalization.EnvPackage_soil:peat%20soil
env_medium	Peat soil	skos:relatedMatch	ENVO:00005774	peat soil	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-05T19:30:20	env_medium_env_package_normalization.EnvPackage_soil:Peat%20soil
env_medium	rhizosphere	skos:relatedMatch	ENVO:00005801	rhizosphere	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-05T19:30:20	env_medium_env_package_normalization.EnvPackage_soil:rhizosphere
env_medium	Rhizosphere	skos:relatedMatch	ENVO:00005801	rhizosphere	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-05T19:30:20	env_medium_env_package_normalization.EnvPackage_soil:Rhizosphere
env_medium	sand	skos:relatedMatch	ENVO:01000017	sand	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-05T19:30:20	env_medium_env_package_normalization.EnvPackage_soil:sand
env_medium	Leafy wood soil	skos:relatedMatch	ENVO:00005783	leafy wood soil	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-05T19:30:20	env_medium_env_package_normalization.EnvPackage_soil:Leafy%20wood%20soil
env_medium	surface soil	skos:relatedMatch	ENVO:02000059	surface soil	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-05T19:30:20	env_medium_env_package_normalization.EnvPackage_soil:surface%20soil
env_medium	bulk soil	skos:relatedMatch	ENVO:00005802	bulk soil	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-05T19:30:20	env_medium_env_package_normalization.EnvPackage_soil:bulk%20soil
env_medium	Bulk soil	skos:relatedMatch	ENVO:00005802	bulk soil	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-05T19:30:20	env_medium_env_package_normalization.EnvPackage_soil:Bulk%20soil
env_medium	ENVO:00002259	skos:relatedMatch	ENVO:00002259	agricultural soil	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-05T19:30:20	env_medium_env_package_normalization.EnvPackage_soil:ENVO%3A00002259
env_medium	ENVO:00005740	skos:relatedMatch	ENVO:00005740	paddy field soil	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-05T19:30:20	env_medium_env_package_normalization.EnvPackage_soil:ENVO%3A00005740
env_medium	ENVO:00005783	skos:relatedMatch	ENVO:00005783	leafy wood soil	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-05T19:30:20	env_medium_env_package_normalization.EnvPackage_soil:ENVO%3A00005783
env_medium	Sediment	skos:relatedMatch	ENVO:00002007	sediment	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-05T19:30:20	env_medium_env_package_normalization.EnvPackage_soil:Sediment
env_medium	sediment	skos:relatedMatch	ENVO:00002007	sediment	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-05T19:30:20	env_medium_env_package_normalization.EnvPackage_soil:sediment
env_medium	mine tailings	skos:relatedMatch	ENVO:00000003	mine tailing	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-05T19:30:20	env_medium_env_package_normalization.EnvPackage_soil:mine%20tailings
env_medium	agricultural soil	skos:relatedMatch	ENVO:00002259	agricultural soil	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-05T19:30:20	env_medium_env_package_normalization.EnvPackage_soil:agricultural%20soil
env_medium	histosol	skos:relatedMatch	ENVO:00002243	histosol	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-05T19:30:20	env_medium_env_package_normalization.EnvPackage_soil:histosol
env_medium	upland soil	skos:relatedMatch	ENVO:00005786	upland soil	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-05T19:30:20	env_medium_env_package_normalization.EnvPackage_soil:upland%20soil
env_medium	peat	skos:relatedMatch	ENVO:00005774	peat soil	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-05T19:30:20	env_medium_env_package_normalization.EnvPackage_soil:peat
env_medium	Spruce forest soil	skos:relatedMatch	ENVO:00005784	spruce forest soil	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-05T19:30:20	env_medium_env_package_normalization.EnvPackage_soil:Spruce%20forest%20soil
env_medium	Bacteria	skos:relatedMatch	NCBITaxon:2	Bacteria	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-05T19:30:20	env_medium_env_package_normalization.EnvPackage_soil:Bacteria
env_medium	bacteria	skos:relatedMatch	NCBITaxon:2	Bacteria	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-05T19:30:20	env_medium_env_package_normalization.EnvPackage_soil:bacteria
env_medium	Mountain forest soil	skos:relatedMatch	ENVO:00005769	mountain forest soil	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-05T19:30:20	env_medium_env_package_normalization.EnvPackage_soil:Mountain%20forest%20soil
