CUI-less	N/A	ENVO:01000543	atmospheric layering	atmospheric layer	biolink:OntologyClass
CUI-less	N/A	ENVO:01000543	atmospheric layer	atmospheric layer	biolink:OntologyClass
CUI-less	N/A	ENVO:00003064	potable water	drinking water	biolink:OntologyClass
CUI-less	N/A	ENVO:00003064	drinking water	drinking water	biolink:OntologyClass
CUI-less	N/A	ENVO:01001874	poultry hatchery	poultry hatchery	biolink:OntologyClass
CUI-less	N/A	ENVO:01000544	boundary layer	boundary layer	biolink:OntologyClass
CUI-less	N/A	ENVO:01000544	boundary layer	boundary layer	biolink:OntologyClass
CUI-less	N/A	ENVO:00003063	obsolete cured meat	obsolete cured meat	biolink:OntologyClass
CUI-less	N/A	ENVO:00003062	obsolete pork	obsolete pork	biolink:OntologyClass
CUI-less	N/A	ENVO:00003061	obsolete Vacherin Mont d'Or	obsolete Vacherin Mont d'Or	biolink:OntologyClass
CUI-less	N/A	ENVO:00003060	obsolete Pont l'Eveque	obsolete Pont l'Eveque	biolink:OntologyClass
CUI-less	N/A	ENVO:01000549	mass of biological material	mass of biological material	biolink:OntologyClass
CUI-less	N/A	OBO:FOODON_00002450	multi-component honey product	multi-component honey product	biolink:OntologyClass
CUI-less	N/A	CHEBI:34970	saxitoxin	saxitoxin	biolink:ChemicalSubstance
CUI-less	N/A	OBO:FOODON_00002454	food product by quality	food product by quality	biolink:OntologyClass
CUI-less	N/A	OBO:FOODON_00002451	food transformation process	food transformation process	biolink:OntologyClass
CUI-less	N/A	OBO:FOODON_00001120	camelid milk beverage	camelid milk beverage	biolink:OntologyClass
CUI-less	N/A	OBO:FOODON_00001121	equine milk beverage	equine milk beverage	biolink:OntologyClass
CUI-less	N/A	OBO:FOODON_00001126	bovine cheese food product	bovine cheese food product	biolink:OntologyClass
CUI-less	N/A	OBO:FOODON_00001127	cow milk cheese	cow milk cheese	biolink:OntologyClass
CUI-less	N/A	OBO:FOODON_00001124	caprine cheese food product	caprine cheese food product	biolink:OntologyClass
CUI-less	N/A	OBO:FOODON_00001125	ovine cheese food product	ovine cheese food product	biolink:OntologyClass
CUI-less	N/A	OBO:FOODON_00002456	baked	food (baked)	biolink:OntologyClass
CUI-less	N/A	OBO:FOODON_00002456	food (baked)	food (baked)	biolink:OntologyClass
CUI-less	N/A	ENVO:01001871	pit	pit	biolink:OntologyClass
CUI-less	N/A	OBO:FOODON_00001128	limburger cheese food product	limburger cheese food product	biolink:OntologyClass
CUI-less	N/A	ENVO:01001870	gas well	gas well	biolink:OntologyClass
CUI-less	N/A	ENVO:01000540	troposphere	troposphere	biolink:OntologyClass
CUI-less	N/A	OBO:FOODON_00001129	goat milk cheese food product	goat milk cheese food product	biolink:OntologyClass
CUI-less	N/A	ENVO:01000578	cassette recorder	cassette player	biolink:OntologyClass
CUI-less	N/A	ENVO:01000578	cassette deck	cassette player	biolink:OntologyClass
CUI-less	N/A	ENVO:01000578	cassette player	cassette player	biolink:OntologyClass
CUI-less	N/A	ENVO:00003038	obsolete beer wort	obsolete beer wort	biolink:OntologyClass
CUI-less	N/A	ENVO:01000579	telly	television set	biolink:OntologyClass
CUI-less	N/A	ENVO:01000579	TV	television set	biolink:OntologyClass
CUI-less	N/A	ENVO:01000579	tube	television set	biolink:OntologyClass
CUI-less	N/A	ENVO:01000579	television	television set	biolink:OntologyClass
CUI-less	N/A	ENVO:01000579	television set	television set	biolink:OntologyClass
CUI-less	N/A	ENVO:00003037	obsolete wort	obsolete wort	biolink:OntologyClass
CUI-less	N/A	ENVO:01000574	candle	candle	biolink:OntologyClass
CUI-less	N/A	ENVO:00003033	mushroom compost	mushroom compost	biolink:OntologyClass
CUI-less	N/A	ENVO:01000575	wax	wax	biolink:OntologyClass
CUI-less	N/A	ENVO:01000576	apiary	apiary	biolink:OntologyClass
CUI-less	N/A	ENVO:00003032	fresh animal manure	fresh animal manure	biolink:OntologyClass
CUI-less	N/A	ENVO:00003031	animal manure	animal manure	biolink:OntologyClass
CUI-less	N/A	ENVO:01000577	radio receiver	radio device	biolink:OntologyClass
CUI-less	N/A	ENVO:01000577	radio	radio device	biolink:OntologyClass
CUI-less	N/A	ENVO:01000577	radio transmitter	radio device	biolink:OntologyClass
CUI-less	N/A	ENVO:01000577	radio device	radio device	biolink:OntologyClass
CUI-less	N/A	ENVO:00003030	silage	silage	biolink:OntologyClass
CUI-less	N/A	CHEBI:143005	ultra-long-chain fatty acid anion	ultra-long-chain fatty acid anion	biolink:ChemicalSubstance
CUI-less	N/A	CHEBI:143004	ultra-long-chain fatty acid	ultra-long-chain fatty acid	biolink:ChemicalSubstance
CUI-less	N/A	OBO:FOODON_00001130	sheep milk cheese food product	sheep milk cheese food product	biolink:OntologyClass
CUI-less	N/A	OBO:FOODON_00001133	condiment food product	condiment food product	biolink:OntologyClass
CUI-less	N/A	OBO:FOODON_00001134	bovine meat food product	bovine meat food product	biolink:OntologyClass
CUI-less	N/A	OBO:FOODON_00001131	poultry meat food product	poultry meat food product	biolink:OntologyClass
CUI-less	N/A	OBO:FOODON_00001132	swine food product	swine food product	biolink:OntologyClass
CUI-less	N/A	OBO:FOODON_00001137	obsolete: soya food product	obsolete: soya food product	biolink:OntologyClass
CUI-less	N/A	OBO:FOODON_00001138	tea based beverage product	tea based beverage product	biolink:OntologyClass
CUI-less	N/A	OBO:FOODON_00001135	distilled fermented grain beverage	distilled fermented grain beverage	biolink:OntologyClass
CUI-less	N/A	OBO:FOODON_00001136	distilled fermented beverage	distilled fermented beverage	biolink:OntologyClass
CUI-less	N/A	ENVO:01000570	hot-blast paraffin lantern	hot-blast paraffin lantern	biolink:OntologyClass
CUI-less	N/A	ENVO:01000571	cold-blast paraffin lantern	cold-blast paraffin lantern	biolink:OntologyClass
CUI-less	N/A	OBO:FOODON_00001139	coffee and coffee products	coffee based beverage product	biolink:OntologyClass
CUI-less	N/A	OBO:FOODON_00001139	coffee based beverage product	coffee based beverage product	biolink:OntologyClass
CUI-less	N/A	ENVO:01000572	electric lamp	electric lamp	biolink:OntologyClass
CUI-less	N/A	ENVO:01000573	battery-powered electric lamp	battery-powered electric lamp	biolink:OntologyClass
CUI-less	N/A	CHEBI:21638	N-acylglucosamine	N-acylglucosamine	biolink:ChemicalSubstance
CUI-less	N/A	ENVO:00003039	obsolete acifified beer wort	obsolete acifified beer wort	biolink:OntologyClass
CUI-less	N/A	ENVO:01000567	hurricane lantern	paraffin lantern	biolink:OntologyClass
CUI-less	N/A	ENVO:01000567	kerosene lantern	paraffin lantern	biolink:OntologyClass
CUI-less	N/A	ENVO:01000567	barn lantern	paraffin lantern	biolink:OntologyClass
CUI-less	N/A	ENVO:01000567	paraffin lantern	paraffin lantern	biolink:OntologyClass
CUI-less	N/A	ENVO:00003049	obsolete Camembert	obsolete Camembert	biolink:OntologyClass
CUI-less	N/A	ENVO:01000568	tubular paraffin lantern	tubular paraffin lantern	biolink:OntologyClass
CUI-less	N/A	ENVO:00003048	obsolete pickled cabbage	obsolete pickled cabbage	biolink:OntologyClass
CUI-less	N/A	ENVO:01000569	glass globe lantern	dead flame paraffin lantern	biolink:OntologyClass
CUI-less	N/A	ENVO:01000569	dead flame paraffin lantern	dead flame paraffin lantern	biolink:OntologyClass
CUI-less	N/A	ENVO:00003047	obsolete butter	obsolete butter	biolink:OntologyClass
CUI-less	N/A	ENVO:00003046	Bresse Blue	obsolete Bleu  de Bresse	biolink:OntologyClass
CUI-less	N/A	ENVO:00003046	obsolete Bleu  de Bresse	obsolete Bleu  de Bresse	biolink:OntologyClass
CUI-less	N/A	ENVO:00003045	bacon curing brine	bacon curing brine	biolink:OntologyClass
CUI-less	N/A	ENVO:01000563	Argand lamp	central-draught lamp	biolink:OntologyClass
CUI-less	N/A	ENVO:01000563	central draught lamp	central-draught lamp	biolink:OntologyClass
CUI-less	N/A	ENVO:01000563	tubular round wick lamp	central-draught lamp	biolink:OntologyClass
CUI-less	N/A	ENVO:01000563	central-draught lamp	central-draught lamp	biolink:OntologyClass
CUI-less	N/A	ENVO:01000564	mantle lamp	mantle lamp	biolink:OntologyClass
CUI-less	N/A	ENVO:00003044	brine	brine	biolink:OntologyClass
CUI-less	N/A	ENVO:01000565	lantern	lantern	biolink:OntologyClass
CUI-less	N/A	ENVO:00003043	sewage plant	sewage plant	biolink:OntologyClass
CUI-less	N/A	CHEBI:83925	non-proteinogenic alpha-amino acid	non-proteinogenic alpha-amino acid	biolink:ChemicalSubstance
CUI-less	N/A	ENVO:00003042	piggery	piggery	biolink:OntologyClass
CUI-less	N/A	ENVO:01000566	lamp	lamp	biolink:OntologyClass
CUI-less	N/A	ENVO:00003041	cow shed	cow shed	biolink:OntologyClass
CUI-less	N/A	ENVO:00003040	animal house	animal house	biolink:OntologyClass
CUI-less	N/A	CHEBI:33627	monoatomic aluminium	monoatomic aluminium	biolink:ChemicalSubstance
CUI-less	N/A	CHEBI:33628	elemental aluminium	elemental aluminium	biolink:ChemicalSubstance
CUI-less	N/A	OBO:FOODON_00001140	fruit juice food product	fruit juice food product	biolink:OntologyClass
CUI-less	N/A	OBO:FOODON_00001141	wheat based food product	wheat based food product	biolink:OntologyClass
